event_id,timestamp,developer_id,activity_type,language,duration_seconds
IDE00911,2026-08-11 09:57:00,DEV006,debugging,Python,1276
IDE03945,2026-08-11 09:59:00,DEV432,idle,Python,572
IDE00959,2026-08-11 10:01:00,DEV098,idle,JavaScript,1409
IDE02425,2026-08-11 10:04:00,DEV355,coding,Java,1705
IDE05766,2026-08-11 10:04:00,DEV157,file_open,JavaScript,1677
IDE03297,2026-08-11 10:06:00,DEV226,terminal,Java,1255
IDE02463,2026-08-11 10:08:00,DEV260,testing,SQL,476
IDE04391,2026-08-11 10:11:00,DEV160,coding,SQL,305
IDE05448,2026-08-11 10:13:00,DEV286,debugging,SQL,433
IDE05738,2026-08-11 10:13:00,DEV266,coding,Java,848
IDE07181,2026-08-11 10:15:00,DEV389,terminal,JavaScript,730
IDE04570,2026-08-11 10:16:00,DEV391,terminal,TypeScript,649
IDE04519,2026-08-11 10:19:00,DEV006,testing,Python,837
IDE03668,2026-08-11 10:20:00,DEV088,idle,Java,1706
IDE00927,2026-08-11 10:23:00,DEV228,terminal,Java,1318
IDE02625,2026-08-11 10:23:00,DEV407,idle,JavaScript,1595
IDE04042,2026-08-11 10:26:00,DEV340,file_open,Java,1669
IDE00899,2026-08-11 10:29:00,DEV250,idle,JavaScript,470
IDE06766,2026-08-11 10:29:00,DEV172,testing,JavaScript,1022
IDE09831,2026-08-11 10:29:00,DEV420,coding,Java,1044
IDE00601,2026-08-11 10:30:00,DEV260,terminal,Python,1617
IDE04512,2026-08-11 10:35:00,DEV268,debugging,SQL,713
IDE08705,2026-08-11 10:36:00,DEV360,testing,SQL,326
IDE09120,2026-08-11 10:37:00,DEV272,idle,Python,301
IDE08332,2026-08-11 10:38:00,DEV048,testing,JavaScript,644
IDE03071,2026-08-11 10:40:00,DEV041,debugging,TypeScript,1560
IDE01028,2026-08-11 10:41:00,DEV166,testing,Python,1454
IDE05857,2026-08-11 10:41:00,DEV420,testing,Python,751
IDE08040,2026-08-11 10:41:00,DEV228,file_open,JavaScript,1558
IDE05547,2026-08-11 10:43:00,DEV400,coding,Java,288
IDE04169,2026-08-11 10:44:00,DEV014,file_open,JavaScript,482
IDE01015,2026-08-11 10:51:00,DEV118,testing,Python,1727
IDE01056,2026-08-11 10:51:00,DEV081,testing,JavaScript,1257
IDE08488,2026-08-11 10:56:00,DEV500,idle,Java,1676
IDE05998,2026-08-11 10:58:00,DEV119,terminal,Python,202
IDE09864,2026-08-11 10:59:00,DEV491,debugging,TypeScript,401
IDE07000,2026-08-11 11:01:00,DEV100,testing,Java,1004
IDE05860,2026-08-11 11:02:00,DEV138,debugging,TypeScript,1455
IDE06752,2026-08-11 11:02:00,DEV361,idle,JavaScript,1435
IDE04260,2026-08-11 11:06:00,DEV042,testing,Java,781
IDE07211,2026-08-11 11:06:00,DEV020,coding,Python,1321
IDE03810,2026-08-11 11:07:00,DEV070,debugging,SQL,1774
IDE07826,2026-08-11 11:12:00,DEV126,coding,SQL,1250
IDE06779,2026-08-11 11:13:00,DEV089,testing,SQL,1227
IDE09172,2026-08-11 11:14:00,DEV013,idle,Python,1348
IDE04234,2026-08-11 11:16:00,DEV198,file_open,TypeScript,1781
IDE01039,2026-08-11 11:18:00,DEV099,idle,JavaScript,1249
IDE05983,2026-08-11 11:21:00,DEV296,idle,SQL,1455
IDE09158,2026-08-11 11:22:00,DEV297,file_open,TypeScript,629
IDE09719,2026-08-11 11:23:00,DEV299,debugging,TypeScript,952
IDE01564,2026-08-11 11:31:00,DEV491,coding,Java,783
IDE07995,2026-08-11 11:32:00,DEV269,idle,JavaScript,574
IDE00132,2026-08-11 11:33:00,DEV378,testing,TypeScript,81
IDE03580,2026-08-11 11:34:00,DEV229,debugging,Java,835
IDE05812,2026-08-11 11:34:00,DEV139,testing,TypeScript,1584
IDE03917,2026-08-11 11:36:00,DEV365,coding,Python,1252
IDE08873,2026-08-11 11:36:00,DEV022,idle,JavaScript,483
IDE01560,2026-08-11 11:37:00,DEV210,debugging,JavaScript,619
IDE09475,2026-08-11 11:37:00,DEV142,file_open,SQL,404
IDE03209,2026-08-11 11:38:00,DEV359,debugging,SQL,543
IDE07296,2026-08-11 11:40:00,DEV009,idle,Java,218
IDE07518,2026-08-11 11:47:00,DEV156,idle,SQL,111
IDE05982,2026-08-11 11:48:00,DEV280,coding,JavaScript,283
IDE02047,2026-08-11 11:49:00,DEV019,idle,JavaScript,1022
IDE02056,2026-08-11 11:51:00,DEV036,debugging,Python,1078
IDE03875,2026-08-11 11:52:00,DEV081,testing,JavaScript,771
IDE04388,2026-08-11 11:52:00,DEV344,terminal,Java,1735
IDE00855,2026-08-11 11:54:00,DEV280,coding,Java,153
IDE05164,2026-08-11 11:54:00,DEV334,terminal,JavaScript,87
IDE04748,2026-08-11 12:01:00,DEV494,debugging,TypeScript,967
IDE06733,2026-08-11 12:07:00,DEV068,debugging,SQL,1058
IDE03090,2026-08-11 12:15:00,DEV462,debugging,JavaScript,699
IDE09506,2026-08-11 12:18:00,DEV443,coding,TypeScript,1685
IDE03530,2026-08-11 12:20:00,DEV470,terminal,TypeScript,1039
IDE04527,2026-08-11 12:20:00,DEV481,debugging,SQL,670
IDE06602,2026-08-11 12:21:00,DEV276,debugging,SQL,91
IDE01229,2026-08-11 12:22:00,DEV103,file_open,TypeScript,601
IDE06563,2026-08-11 12:26:00,DEV013,file_open,SQL,39
IDE04529,2026-08-11 12:30:00,DEV172,file_open,Python,597
IDE02034,2026-08-11 12:32:00,DEV083,file_open,Java,1537
IDE08570,2026-08-11 12:32:00,DEV145,file_open,Java,1519
IDE00276,2026-08-11 12:33:00,DEV307,terminal,Java,85
IDE00634,2026-08-11 12:36:00,DEV375,debugging,Java,300
IDE02239,2026-08-11 12:36:00,DEV284,file_open,SQL,1156
IDE01398,2026-08-11 12:38:00,DEV049,coding,SQL,426
IDE02949,2026-08-11 12:39:00,DEV449,terminal,TypeScript,1450
IDE09659,2026-08-11 12:40:00,DEV119,idle,TypeScript,1737
IDE00568,2026-08-11 12:43:00,DEV457,idle,SQL,778
IDE09338,2026-08-11 12:44:00,DEV240,terminal,JavaScript,899
IDE03173,2026-08-11 12:45:00,DEV054,testing,JavaScript,654
IDE08532,2026-08-11 12:46:00,DEV084,coding,JavaScript,73
IDE07686,2026-08-11 12:47:00,DEV353,debugging,Python,824
IDE07168,2026-08-11 12:50:00,DEV250,terminal,TypeScript,1542
IDE09063,2026-08-11 12:56:00,DEV308,debugging,TypeScript,1082
IDE00465,2026-08-11 12:58:00,DEV278,file_open,JavaScript,1361
IDE08507,2026-08-11 12:58:00,DEV126,idle,Python,1536
IDE03196,2026-08-11 13:00:00,DEV492,terminal,SQL,1529
IDE03218,2026-08-11 13:00:00,DEV102,idle,Python,1311
IDE01134,2026-08-11 13:02:00,DEV346,idle,Python,1274
IDE03600,2026-08-11 13:03:00,DEV130,coding,Java,1237
IDE04812,2026-08-11 13:05:00,DEV366,testing,TypeScript,1151
IDE09354,2026-08-11 13:05:00,DEV119,testing,SQL,952
IDE08308,2026-08-11 13:10:00,DEV184,coding,Python,120
IDE03402,2026-08-11 13:11:00,DEV134,testing,SQL,1263
IDE09357,2026-08-11 13:11:00,DEV368,terminal,TypeScript,1578
IDE00312,2026-08-11 13:12:00,DEV153,coding,Python,1621
IDE04610,2026-08-11 13:12:00,DEV414,terminal,TypeScript,1695
IDE04557,2026-08-11 13:15:00,DEV351,testing,Java,1413
IDE08671,2026-08-11 13:18:00,DEV269,file_open,Java,1693
IDE09525,2026-08-11 13:20:00,DEV307,coding,Java,1164
IDE09668,2026-08-11 13:24:00,DEV164,debugging,TypeScript,246
IDE02358,2026-08-11 13:26:00,DEV231,idle,Java,924
IDE07230,2026-08-11 13:31:00,DEV238,file_open,SQL,780
IDE02096,2026-08-11 13:32:00,DEV361,coding,JavaScript,1111
IDE09361,2026-08-11 13:34:00,DEV337,coding,JavaScript,1318
IDE05010,2026-08-11 13:38:00,DEV055,debugging,JavaScript,1119
IDE00371,2026-08-11 13:39:00,DEV314,file_open,TypeScript,1792
IDE09495,2026-08-11 13:39:00,DEV049,terminal,Java,1047
IDE00623,2026-08-11 13:45:00,DEV134,testing,Java,1085
IDE07269,2026-08-11 13:45:00,DEV481,file_open,JavaScript,84
IDE08066,2026-08-11 13:47:00,DEV252,debugging,TypeScript,201
IDE03303,2026-08-11 13:54:00,DEV177,file_open,TypeScript,905
IDE01669,2026-08-11 13:57:00,DEV306,coding,Python,921
IDE03996,2026-08-11 13:57:00,DEV333,terminal,TypeScript,1596
IDE08869,2026-08-11 14:00:00,DEV482,testing,SQL,149
IDE09219,2026-08-11 14:00:00,DEV015,testing,TypeScript,1141
IDE06399,2026-08-11 14:03:00,DEV321,debugging,JavaScript,598
IDE05706,2026-08-11 14:04:00,DEV288,testing,TypeScript,1466
IDE08263,2026-08-11 14:06:00,DEV437,terminal,Python,81
IDE04827,2026-08-11 14:09:00,DEV365,terminal,JavaScript,1742
IDE04480,2026-08-11 14:13:00,DEV056,terminal,Python,686
IDE03556,2026-08-11 14:15:00,DEV193,debugging,Python,1208
IDE06219,2026-08-11 14:16:00,DEV181,idle,JavaScript,1372
IDE01859,2026-08-11 14:17:00,DEV417,testing,JavaScript,727
IDE03552,2026-08-11 14:18:00,DEV223,coding,SQL,1071
IDE06796,2026-08-11 14:19:00,DEV197,coding,Python,294
IDE09730,2026-08-11 14:21:00,DEV055,debugging,TypeScript,74
IDE02674,2026-08-11 14:22:00,DEV365,coding,Java,1130
IDE01233,2026-08-11 14:24:00,DEV021,coding,SQL,102
IDE02126,2026-08-11 14:24:00,DEV389,file_open,Python,1291
IDE08669,2026-08-11 14:24:00,DEV180,file_open,TypeScript,1688
IDE05119,2026-08-11 14:25:00,DEV481,file_open,TypeScript,871
IDE05711,2026-08-11 14:25:00,DEV089,file_open,SQL,882
IDE09690,2026-08-11 14:26:00,DEV139,coding,Java,88
IDE02243,2026-08-11 14:28:00,DEV035,testing,JavaScript,1346
IDE01666,2026-08-11 14:30:00,DEV180,idle,TypeScript,560
IDE01578,2026-08-11 14:37:00,DEV116,testing,SQL,1225
IDE02632,2026-08-11 14:38:00,DEV281,terminal,Java,488
IDE02373,2026-08-11 14:42:00,DEV134,file_open,Python,1509
IDE08826,2026-08-11 14:42:00,DEV461,testing,Python,1065
IDE09276,2026-08-11 14:47:00,DEV238,testing,SQL,1452
IDE05126,2026-08-11 14:49:00,DEV390,file_open,Python,151
IDE08978,2026-08-11 14:51:00,DEV055,file_open,Python,1016
IDE07637,2026-08-11 14:53:00,DEV178,debugging,TypeScript,911
IDE00543,2026-08-11 14:58:00,DEV126,idle,Java,1124
IDE06587,2026-08-11 14:58:00,DEV357,debugging,SQL,1633
IDE00700,2026-08-11 15:00:00,DEV414,coding,JavaScript,1128
IDE06148,2026-08-11 15:04:00,DEV194,testing,JavaScript,1401
IDE07636,2026-08-11 15:04:00,DEV109,coding,JavaScript,1673
IDE09911,2026-08-11 15:06:00,DEV081,terminal,TypeScript,1713
IDE08889,2026-08-11 15:11:00,DEV213,testing,Java,520
IDE00991,2026-08-11 15:20:00,DEV487,file_open,TypeScript,1659
IDE02254,2026-08-11 15:20:00,DEV445,coding,JavaScript,1253
IDE08123,2026-08-11 15:22:00,DEV404,file_open,Python,833
IDE08127,2026-08-11 15:24:00,DEV434,terminal,TypeScript,791
IDE04637,2026-08-11 15:26:00,DEV192,coding,Python,1653
IDE03456,2026-08-11 15:27:00,DEV349,idle,Python,408
IDE01185,2026-08-11 15:30:00,DEV329,coding,Java,450
IDE02731,2026-08-11 15:32:00,DEV267,terminal,Java,1361
IDE00166,2026-08-11 15:34:00,DEV385,idle,Python,1043
IDE07198,2026-08-11 15:34:00,DEV407,debugging,JavaScript,1441
IDE08323,2026-08-11 15:34:00,DEV301,debugging,TypeScript,1134
IDE03888,2026-08-11 15:37:00,DEV207,testing,Python,35
IDE01147,2026-08-11 15:39:00,DEV283,file_open,SQL,1492
IDE02808,2026-08-11 15:39:00,DEV326,idle,Java,1001
IDE04130,2026-08-11 15:41:00,DEV083,testing,TypeScript,1576
IDE02859,2026-08-11 15:48:00,DEV125,idle,SQL,1766
IDE05162,2026-08-11 15:48:00,DEV379,terminal,SQL,43
IDE08992,2026-08-11 15:49:00,DEV367,testing,Java,832
IDE06358,2026-08-11 15:52:00,DEV422,coding,Python,1151
IDE06406,2026-08-11 15:53:00,DEV260,testing,Java,1457
IDE07901,2026-08-11 15:53:00,DEV301,debugging,JavaScript,572
IDE02248,2026-08-11 15:58:00,DEV022,terminal,Java,673
IDE03190,2026-08-11 15:58:00,DEV059,idle,SQL,133
IDE01408,2026-08-11 16:01:00,DEV186,idle,SQL,1625
IDE02663,2026-08-11 16:02:00,DEV028,testing,TypeScript,1423
IDE02137,2026-08-11 16:04:00,DEV267,debugging,Python,504
IDE01484,2026-08-11 16:05:00,DEV272,testing,SQL,1070
IDE09563,2026-08-11 16:09:00,DEV437,idle,Python,352
IDE09205,2026-08-11 16:15:00,DEV415,coding,TypeScript,1318
IDE01685,2026-08-11 16:16:00,DEV066,debugging,JavaScript,432
IDE05999,2026-08-11 16:16:00,DEV273,coding,JavaScript,960
IDE05315,2026-08-11 16:17:00,DEV081,coding,JavaScript,935
IDE00576,2026-08-11 16:18:00,DEV139,terminal,Java,1480
IDE08103,2026-08-11 16:20:00,DEV497,file_open,JavaScript,908
IDE00386,2026-08-11 16:21:00,DEV229,debugging,Python,263
IDE08724,2026-08-11 16:21:00,DEV321,file_open,JavaScript,1138
IDE02172,2026-08-11 16:24:00,DEV228,idle,JavaScript,1743
IDE09175,2026-08-11 16:32:00,DEV306,idle,JavaScript,1337
IDE01004,2026-08-11 16:36:00,DEV088,file_open,Python,1785
IDE06634,2026-08-11 16:36:00,DEV496,testing,Python,1739
IDE07317,2026-08-11 16:36:00,DEV214,debugging,JavaScript,540
IDE00843,2026-08-11 16:38:00,DEV302,debugging,TypeScript,1163
IDE05823,2026-08-11 16:40:00,DEV056,idle,SQL,960
IDE05028,2026-08-11 16:43:00,DEV304,idle,TypeScript,1366
IDE05959,2026-08-11 16:43:00,DEV334,coding,Python,1142
IDE05538,2026-08-11 16:53:00,DEV263,file_open,Python,82
IDE09981,2026-08-11 16:53:00,DEV413,coding,Python,1746
IDE04980,2026-08-11 16:59:00,DEV226,file_open,JavaScript,466
IDE06878,2026-08-11 17:01:00,DEV294,idle,SQL,183
IDE03092,2026-08-11 17:03:00,DEV321,idle,JavaScript,399
IDE06078,2026-08-11 17:07:00,DEV405,coding,SQL,974
IDE07824,2026-08-11 17:08:00,DEV130,idle,Python,1761
IDE04248,2026-08-11 17:10:00,DEV141,terminal,SQL,1108
IDE07017,2026-08-11 17:10:00,DEV060,testing,SQL,1651
IDE09885,2026-08-11 17:11:00,DEV163,idle,SQL,1240
IDE06707,2026-08-11 17:12:00,DEV126,coding,Java,86
IDE06807,2026-08-11 17:12:00,DEV306,terminal,TypeScript,1602
IDE03994,2026-08-11 17:17:00,DEV057,coding,JavaScript,751
IDE00922,2026-08-11 17:23:00,DEV397,debugging,Java,715
IDE07727,2026-08-11 17:23:00,DEV200,terminal,JavaScript,298
IDE09502,2026-08-11 17:25:00,DEV348,testing,JavaScript,73
IDE01298,2026-08-11 17:29:00,DEV426,terminal,Java,352
IDE09220,2026-08-11 17:32:00,DEV251,file_open,Python,1478
IDE08116,2026-08-11 17:34:00,DEV075,terminal,Python,1301
IDE01477,2026-08-11 17:35:00,DEV114,idle,Java,1124
IDE01991,2026-08-11 17:35:00,DEV313,idle,TypeScript,185
IDE08200,2026-08-11 17:35:00,DEV215,file_open,JavaScript,81
IDE06168,2026-08-11 17:39:00,DEV018,debugging,JavaScript,1343
IDE06259,2026-08-11 17:41:00,DEV235,terminal,Python,1028
IDE00094,2026-08-11 17:43:00,DEV007,testing,Python,414
IDE09023,2026-08-11 17:43:00,DEV108,debugging,TypeScript,1223
IDE00391,2026-08-11 17:44:00,DEV426,idle,SQL,1028
IDE00501,2026-08-11 17:47:00,DEV210,file_open,TypeScript,1545
IDE00203,2026-08-11 17:50:00,DEV295,idle,Python,1122
IDE04343,2026-08-11 17:50:00,DEV283,terminal,TypeScript,45
IDE09218,2026-08-11 17:50:00,DEV218,testing,SQL,1230
IDE06160,2026-08-11 17:51:00,DEV182,coding,TypeScript,644
IDE05109,2026-08-11 17:59:00,DEV247,debugging,Java,218
IDE01042,2026-08-11 18:02:00,DEV006,debugging,Java,756
IDE02565,2026-08-11 18:08:00,DEV005,file_open,TypeScript,846
IDE07640,2026-08-11 18:11:00,DEV082,terminal,TypeScript,1187
IDE08193,2026-08-11 18:13:00,DEV296,file_open,TypeScript,1757
IDE03738,2026-08-11 18:14:00,DEV433,coding,Java,849
IDE06097,2026-08-11 18:16:00,DEV269,coding,Java,1308
IDE07091,2026-08-11 18:19:00,DEV175,coding,JavaScript,683
IDE09457,2026-08-11 18:23:00,DEV164,testing,SQL,125
IDE00928,2026-08-11 18:25:00,DEV458,coding,JavaScript,1790
IDE08925,2026-08-11 18:25:00,DEV301,debugging,Java,1391
IDE09325,2026-08-11 18:25:00,DEV252,testing,Java,1732
IDE00439,2026-08-11 18:26:00,DEV393,file_open,JavaScript,269
IDE03197,2026-08-11 18:28:00,DEV481,coding,JavaScript,1758
IDE04644,2026-08-11 18:31:00,DEV182,coding,JavaScript,1141
IDE08988,2026-08-11 18:31:00,DEV027,terminal,Java,1067
IDE04221,2026-08-11 18:32:00,DEV021,debugging,Python,968
IDE08494,2026-08-11 18:32:00,DEV170,testing,Python,1164
IDE04579,2026-08-11 18:34:00,DEV041,testing,JavaScript,1019
IDE05228,2026-08-11 18:34:00,DEV286,testing,TypeScript,1713
IDE05616,2026-08-11 18:34:00,DEV335,file_open,TypeScript,1620
IDE08544,2026-08-11 18:34:00,DEV108,terminal,Java,677
IDE09106,2026-08-11 18:38:00,DEV022,terminal,TypeScript,774
IDE09293,2026-08-11 18:38:00,DEV377,testing,SQL,1360
IDE09936,2026-08-11 18:40:00,DEV366,debugging,SQL,1678
IDE07632,2026-08-11 18:43:00,DEV360,testing,SQL,264
IDE09471,2026-08-11 18:48:00,DEV257,testing,Java,611
IDE09943,2026-08-11 18:49:00,DEV466,terminal,Java,124
IDE00498,2026-08-11 18:55:00,DEV459,idle,JavaScript,1613
IDE06092,2026-08-11 18:55:00,DEV359,testing,Python,1287
IDE01559,2026-08-11 18:57:00,DEV044,debugging,Java,449
IDE01710,2026-08-11 18:59:00,DEV128,idle,Java,501
IDE03472,2026-08-11 18:59:00,DEV307,coding,SQL,1719
IDE01239,2026-08-11 19:02:00,DEV194,testing,TypeScript,209
IDE08794,2026-08-11 19:06:00,DEV391,coding,Python,1233
IDE05958,2026-08-11 19:07:00,DEV089,debugging,JavaScript,1563
IDE00247,2026-08-11 19:08:00,DEV410,coding,TypeScript,1131
IDE01910,2026-08-11 19:08:00,DEV282,idle,Java,1531
IDE02228,2026-08-11 19:09:00,DEV201,terminal,JavaScript,1240
IDE08776,2026-08-11 19:09:00,DEV362,coding,Java,1645
IDE04001,2026-08-11 19:10:00,DEV123,file_open,JavaScript,1539
IDE09646,2026-08-11 19:10:00,DEV343,terminal,JavaScript,680
IDE01081,2026-08-11 19:11:00,DEV007,idle,TypeScript,811
IDE05313,2026-08-11 19:11:00,DEV174,terminal,TypeScript,1396
IDE05578,2026-08-11 19:12:00,DEV088,file_open,JavaScript,271
IDE08118,2026-08-11 19:15:00,DEV422,file_open,SQL,381
IDE07004,2026-08-11 19:21:00,DEV474,file_open,TypeScript,1366
IDE00510,2026-08-11 19:22:00,DEV136,coding,Python,1061
IDE09571,2026-08-11 19:24:00,DEV046,testing,Python,1734
IDE07912,2026-08-11 19:29:00,DEV200,idle,Java,1396
IDE03015,2026-08-11 19:30:00,DEV326,terminal,JavaScript,466
IDE03415,2026-08-11 19:33:00,DEV476,coding,SQL,934
IDE03527,2026-08-11 19:36:00,DEV136,idle,TypeScript,1783
IDE01554,2026-08-11 19:38:00,DEV259,coding,TypeScript,1065
IDE05650,2026-08-11 19:38:00,DEV279,coding,Python,1141
IDE08522,2026-08-11 19:38:00,DEV427,terminal,Java,524
IDE00387,2026-08-11 19:41:00,DEV367,debugging,Python,992
IDE01067,2026-08-11 19:46:00,DEV372,testing,Java,601
IDE09626,2026-08-11 19:48:00,DEV123,terminal,Java,1125
IDE02469,2026-08-11 19:50:00,DEV104,debugging,Java,620
IDE02342,2026-08-11 19:52:00,DEV009,idle,Python,264
IDE08511,2026-08-11 19:53:00,DEV390,file_open,JavaScript,1441
IDE01595,2026-08-11 19:54:00,DEV251,terminal,SQL,823
IDE01647,2026-08-11 19:54:00,DEV290,terminal,Python,925
IDE04149,2026-08-11 19:54:00,DEV173,file_open,SQL,961
IDE02564,2026-08-11 19:55:00,DEV498,debugging,Python,533
IDE03078,2026-08-11 19:55:00,DEV127,debugging,TypeScript,798
IDE07220,2026-08-11 19:57:00,DEV426,file_open,JavaScript,938
IDE02307,2026-08-11 20:03:00,DEV339,coding,Java,701
IDE02142,2026-08-11 20:04:00,DEV170,debugging,JavaScript,1228
IDE02630,2026-08-11 20:09:00,DEV167,testing,SQL,58
IDE08740,2026-08-11 20:09:00,DEV368,testing,Python,1088
IDE04799,2026-08-11 20:12:00,DEV150,terminal,SQL,604
IDE05753,2026-08-11 20:12:00,DEV208,file_open,Python,1216
IDE08082,2026-08-11 20:13:00,DEV464,idle,TypeScript,1022
IDE08530,2026-08-11 20:16:00,DEV377,idle,Java,1519
IDE08650,2026-08-11 20:17:00,DEV492,debugging,Java,822
IDE08894,2026-08-11 20:17:00,DEV217,coding,JavaScript,1193
IDE08755,2026-08-11 20:25:00,DEV497,terminal,TypeScript,436
IDE05282,2026-08-11 20:26:00,DEV486,coding,Python,493
IDE02276,2026-08-11 20:29:00,DEV336,file_open,SQL,486
IDE08761,2026-08-11 20:30:00,DEV225,coding,Python,1300
IDE03350,2026-08-11 20:31:00,DEV223,testing,JavaScript,719
IDE03477,2026-08-11 20:36:00,DEV245,testing,TypeScript,288
IDE03802,2026-08-11 20:36:00,DEV031,terminal,Java,101
IDE07290,2026-08-11 20:36:00,DEV401,idle,Java,958
IDE08964,2026-08-11 20:38:00,DEV301,idle,JavaScript,340
IDE04849,2026-08-11 20:39:00,DEV024,terminal,TypeScript,30
IDE04623,2026-08-11 20:42:00,DEV117,terminal,SQL,1094
IDE09180,2026-08-11 20:42:00,DEV188,testing,JavaScript,1440
IDE04884,2026-08-11 20:49:00,DEV183,coding,TypeScript,1184
IDE05288,2026-08-11 20:52:00,DEV269,coding,Java,863
IDE01536,2026-08-11 20:54:00,DEV311,testing,TypeScript,123
IDE02262,2026-08-11 20:56:00,DEV327,terminal,JavaScript,1682
IDE09294,2026-08-11 20:57:00,DEV249,debugging,Java,674
IDE06527,2026-08-11 20:58:00,DEV459,coding,JavaScript,1791
IDE06172,2026-08-11 21:00:00,DEV286,file_open,Python,1141
IDE09422,2026-08-11 21:00:00,DEV375,debugging,Python,518
IDE09802,2026-08-11 21:03:00,DEV015,testing,JavaScript,988
IDE00378,2026-08-11 21:05:00,DEV370,coding,JavaScript,1652
IDE09994,2026-08-11 21:05:00,DEV189,testing,SQL,1133
IDE02280,2026-08-11 21:06:00,DEV447,coding,TypeScript,1585
IDE03086,2026-08-11 21:06:00,DEV115,idle,SQL,1363
IDE07491,2026-08-11 21:07:00,DEV385,testing,Python,831
IDE01201,2026-08-11 21:12:00,DEV303,file_open,TypeScript,302
IDE07297,2026-08-11 21:12:00,DEV004,testing,TypeScript,732
IDE05810,2026-08-11 21:18:00,DEV033,file_open,JavaScript,407
IDE02182,2026-08-11 21:21:00,DEV363,idle,Python,1298
IDE05086,2026-08-11 21:22:00,DEV300,idle,TypeScript,122
IDE03654,2026-08-11 21:23:00,DEV192,coding,JavaScript,412
IDE03381,2026-08-11 21:27:00,DEV451,idle,SQL,433
IDE03730,2026-08-11 21:27:00,DEV126,coding,Python,1693
IDE03095,2026-08-11 21:29:00,DEV001,terminal,JavaScript,336
IDE04249,2026-08-11 21:30:00,DEV457,idle,Python,703
IDE06240,2026-08-11 21:32:00,DEV209,terminal,JavaScript,1532
IDE01416,2026-08-11 21:35:00,DEV196,idle,SQL,188
IDE09744,2026-08-11 21:36:00,DEV015,debugging,SQL,1126
IDE07712,2026-08-11 21:41:00,DEV108,coding,Python,1353
IDE06434,2026-08-11 21:45:00,DEV133,file_open,Python,1699
IDE04064,2026-08-11 21:49:00,DEV141,idle,Java,1253
IDE02081,2026-08-11 21:52:00,DEV270,debugging,TypeScript,576
IDE05312,2026-08-11 21:52:00,DEV119,terminal,JavaScript,1623
IDE04766,2026-08-11 21:58:00,DEV111,debugging,Python,797
IDE01289,2026-08-11 22:01:00,DEV483,coding,JavaScript,1078
IDE00382,2026-08-11 22:06:00,DEV397,debugging,TypeScript,884
IDE03427,2026-08-11 22:09:00,DEV363,file_open,Python,122
IDE01372,2026-08-11 22:11:00,DEV317,testing,SQL,714
IDE00231,2026-08-11 22:14:00,DEV329,testing,Python,92
IDE03839,2026-08-11 22:14:00,DEV043,terminal,SQL,68
IDE02082,2026-08-11 22:17:00,DEV249,terminal,TypeScript,387
IDE09820,2026-08-11 22:17:00,DEV291,terminal,Java,970
IDE05509,2026-08-11 22:18:00,DEV459,debugging,SQL,963
IDE07609,2026-08-11 22:18:00,DEV012,debugging,Python,1610
IDE04308,2026-08-11 22:23:00,DEV260,idle,TypeScript,250
IDE08064,2026-08-11 22:24:00,DEV375,terminal,JavaScript,117
IDE02709,2026-08-11 22:25:00,DEV037,debugging,Java,549
IDE07968,2026-08-11 22:25:00,DEV320,idle,Java,1653
IDE07240,2026-08-11 22:28:00,DEV065,idle,Java,675
IDE01128,2026-08-11 22:32:00,DEV234,coding,Python,733
IDE01480,2026-08-11 22:33:00,DEV400,terminal,Java,979
IDE09028,2026-08-11 22:37:00,DEV180,debugging,SQL,114
IDE00744,2026-08-11 22:38:00,DEV009,terminal,SQL,1379
IDE05701,2026-08-11 22:41:00,DEV358,coding,TypeScript,1054
IDE02188,2026-08-11 22:42:00,DEV143,coding,SQL,198
IDE07970,2026-08-11 22:45:00,DEV370,debugging,Python,1153
IDE03454,2026-08-11 22:47:00,DEV119,testing,SQL,1191
IDE03096,2026-08-11 22:49:00,DEV235,testing,Java,413
IDE08539,2026-08-11 22:53:00,DEV348,terminal,JavaScript,1626
IDE00133,2026-08-11 22:58:00,DEV078,file_open,Java,376
IDE01662,2026-08-11 22:58:00,DEV375,idle,TypeScript,1604
IDE09488,2026-08-11 23:04:00,DEV257,terminal,Python,161
IDE08343,2026-08-11 23:10:00,DEV256,testing,TypeScript,1606
IDE07878,2026-08-11 23:11:00,DEV257,coding,Java,837
IDE09726,2026-08-11 23:11:00,DEV141,testing,SQL,1187
IDE07571,2026-08-11 23:12:00,DEV321,idle,Java,365
IDE01296,2026-08-11 23:16:00,DEV077,debugging,Java,1450
IDE02429,2026-08-11 23:16:00,DEV330,idle,Java,1326
IDE08935,2026-08-11 23:16:00,DEV449,coding,SQL,227
IDE03539,2026-08-11 23:17:00,DEV317,testing,JavaScript,675
IDE03401,2026-08-11 23:22:00,DEV215,coding,Java,621
IDE08701,2026-08-11 23:23:00,DEV227,file_open,SQL,191
IDE06627,2026-08-11 23:24:00,DEV013,coding,JavaScript,446
IDE00480,2026-08-11 23:26:00,DEV472,terminal,SQL,1474
IDE03366,2026-08-11 23:26:00,DEV244,testing,TypeScript,223
IDE08288,2026-08-11 23:27:00,DEV187,file_open,JavaScript,75
IDE03300,2026-08-11 23:29:00,DEV313,coding,Java,1541
IDE05652,2026-08-11 23:30:00,DEV184,coding,Python,1565
IDE00648,2026-08-11 23:32:00,DEV455,debugging,Python,209
