event_id,timestamp,developer_id,channel,notification_type
SL01408,2026-08-11 16:44:00,DEV115,backend,mention
SL02083,2026-08-11 16:48:00,DEV484,frontend,mention
SL03982,2026-08-11 16:51:00,DEV312,engineering,ci_cd_alert
SL01837,2026-08-11 16:57:00,DEV437,project-cognistream,code_review_request
SL00217,2026-08-11 16:59:00,DEV190,engineering,ci_cd_alert
SL02293,2026-08-11 16:59:00,DEV114,dev-team,ci_cd_alert
SL02739,2026-08-11 17:04:00,DEV227,engineering,mention
SL03911,2026-08-11 17:07:00,DEV114,frontend,mention
SL00294,2026-08-11 17:08:00,DEV301,engineering,deployment_alert
SL04151,2026-08-11 17:28:00,DEV197,dev-team,code_review_request
SL03167,2026-08-11 17:30:00,DEV133,data-team,mention
SL01203,2026-08-11 17:35:00,DEV437,frontend,message
SL03791,2026-08-11 17:36:00,DEV463,engineering,message
SL00745,2026-08-11 17:42:00,DEV110,dev-team,ci_cd_alert
SL00811,2026-08-11 17:55:00,DEV070,data-team,ci_cd_alert
SL04512,2026-08-11 17:55:00,DEV298,engineering,ci_cd_alert
SL04420,2026-08-11 17:56:00,DEV212,engineering,message
SL02926,2026-08-11 18:02:00,DEV102,frontend,code_review_request
SL01364,2026-08-11 18:03:00,DEV414,engineering,code_review_request
SL02831,2026-08-11 18:06:00,DEV083,engineering,ci_cd_alert
SL04258,2026-08-11 18:10:00,DEV489,dev-team,deployment_alert
SL04119,2026-08-11 18:23:00,DEV182,project-cognistream,mention
SL01672,2026-08-11 18:24:00,DEV092,project-cognistream,mention
SL02247,2026-08-11 18:32:00,DEV161,project-cognistream,code_review_request
SL00523,2026-08-11 18:38:00,DEV359,backend,mention
SL02204,2026-08-11 18:42:00,DEV316,dev-team,ci_cd_alert
SL03997,2026-08-11 18:43:00,DEV361,dev-team,ci_cd_alert
SL00879,2026-08-11 18:46:00,DEV368,frontend,mention
SL01959,2026-08-11 18:46:00,DEV137,engineering,deployment_alert
SL04253,2026-08-11 18:46:00,DEV444,frontend,code_review_request
SL00397,2026-08-11 18:47:00,DEV096,frontend,mention
SL04237,2026-08-11 18:48:00,DEV317,dev-team,mention
SL03179,2026-08-11 18:51:00,DEV200,backend,mention
SL00524,2026-08-11 18:56:00,DEV387,engineering,ci_cd_alert
SL04599,2026-08-11 18:56:00,DEV456,engineering,mention
SL00452,2026-08-11 19:10:00,DEV204,dev-team,ci_cd_alert
SL03290,2026-08-11 19:13:00,DEV463,project-cognistream,deployment_alert
SL00337,2026-08-11 19:16:00,DEV383,backend,message
SL01437,2026-08-11 19:26:00,DEV100,backend,ci_cd_alert
SL04686,2026-08-11 19:27:00,DEV007,data-team,message
SL02068,2026-08-11 19:29:00,DEV041,engineering,deployment_alert
SL03496,2026-08-11 19:29:00,DEV137,project-cognistream,ci_cd_alert
SL03969,2026-08-11 19:32:00,DEV334,backend,deployment_alert
SL01407,2026-08-11 19:37:00,DEV192,backend,deployment_alert
SL02930,2026-08-11 19:46:00,DEV313,frontend,deployment_alert
SL00362,2026-08-11 19:47:00,DEV216,backend,deployment_alert
SL04878,2026-08-11 19:59:00,DEV366,engineering,deployment_alert
SL03037,2026-08-11 20:03:00,DEV309,data-team,mention
SL00659,2026-08-11 20:05:00,DEV077,backend,code_review_request
SL01176,2026-08-11 20:06:00,DEV193,backend,ci_cd_alert
SL01561,2026-08-11 20:23:00,DEV210,data-team,mention
SL01795,2026-08-11 20:28:00,DEV403,project-cognistream,ci_cd_alert
SL00336,2026-08-11 20:31:00,DEV187,backend,ci_cd_alert
SL02939,2026-08-11 20:35:00,DEV065,backend,message
SL04035,2026-08-11 20:40:00,DEV159,dev-team,mention
SL01276,2026-08-11 20:48:00,DEV421,data-team,ci_cd_alert
SL04364,2026-08-11 20:48:00,DEV024,data-team,mention
SL02155,2026-08-11 20:51:00,DEV062,data-team,mention
SL02367,2026-08-11 20:58:00,DEV259,project-cognistream,message
SL00112,2026-08-11 21:02:00,DEV054,engineering,message
SL04912,2026-08-11 21:02:00,DEV390,frontend,ci_cd_alert
SL04194,2026-08-11 21:03:00,DEV343,frontend,ci_cd_alert
SL03210,2026-08-11 21:04:00,DEV489,engineering,deployment_alert
SL04635,2026-08-11 21:13:00,DEV487,data-team,code_review_request
SL00730,2026-08-11 21:20:00,DEV169,project-cognistream,code_review_request
SL04518,2026-08-11 21:27:00,DEV191,backend,message
SL00674,2026-08-11 21:28:00,DEV233,frontend,ci_cd_alert
SL02163,2026-08-11 21:29:00,DEV094,data-team,ci_cd_alert
SL03370,2026-08-11 21:33:00,DEV446,project-cognistream,code_review_request
SL00002,2026-08-11 21:36:00,DEV190,data-team,message
SL00514,2026-08-11 21:39:00,DEV500,frontend,mention
SL03013,2026-08-11 21:41:00,DEV372,dev-team,message
SL02678,2026-08-11 21:47:00,DEV122,data-team,mention
SL02131,2026-08-11 21:49:00,DEV226,data-team,mention
SL00073,2026-08-11 21:52:00,DEV094,project-cognistream,ci_cd_alert
SL01782,2026-08-11 21:54:00,DEV178,backend,code_review_request
SL04971,2026-08-11 21:59:00,DEV457,project-cognistream,mention
SL03971,2026-08-11 22:05:00,DEV143,data-team,mention
SL03449,2026-08-11 22:06:00,DEV455,data-team,deployment_alert
SL01252,2026-08-11 22:10:00,DEV363,dev-team,mention
SL01843,2026-08-11 22:14:00,DEV307,dev-team,mention
SL02874,2026-08-11 22:16:00,DEV117,backend,code_review_request
SL04323,2026-08-11 22:18:00,DEV002,engineering,code_review_request
SL03111,2026-08-11 22:24:00,DEV158,backend,deployment_alert
SL03856,2026-08-11 22:29:00,DEV008,engineering,mention
SL02722,2026-08-11 22:38:00,DEV160,dev-team,deployment_alert
SL03405,2026-08-11 22:40:00,DEV227,backend,mention
SL01427,2026-08-11 22:41:00,DEV414,frontend,deployment_alert
SL01594,2026-08-11 22:50:00,DEV187,data-team,ci_cd_alert
SL00097,2026-08-11 22:51:00,DEV031,engineering,message
SL04665,2026-08-11 22:58:00,DEV059,engineering,code_review_request
SL03020,2026-08-11 22:59:00,DEV267,dev-team,message
SL03238,2026-08-11 23:04:00,DEV304,frontend,deployment_alert
SL00632,2026-08-11 23:12:00,DEV189,dev-team,deployment_alert
SL01177,2026-08-11 23:18:00,DEV177,frontend,mention
SL02614,2026-08-11 23:21:00,DEV481,backend,mention
SL03859,2026-08-11 23:23:00,DEV388,frontend,ci_cd_alert
SL03072,2026-08-11 23:25:00,DEV336,project-cognistream,code_review_request
SL00952,2026-08-11 23:30:00,DEV020,data-team,mention
SL03083,2026-08-11 23:31:00,DEV398,frontend,deployment_alert
SL00892,2026-08-11 23:32:00,DEV304,frontend,message
SL02636,2026-08-11 23:41:00,DEV397,project-cognistream,message
SL04473,2026-08-11 23:42:00,DEV197,engineering,message
SL02178,2026-08-11 23:44:00,DEV394,engineering,ci_cd_alert
SL02061,2026-08-11 23:48:00,DEV369,engineering,message
SL01423,2026-08-11 23:50:00,DEV090,project-cognistream,mention
SL02652,2026-08-11 23:55:00,DEV432,dev-team,message
SL04570,2026-08-11 23:56:00,DEV225,dev-team,ci_cd_alert
SL00557,2026-08-11 23:58:00,DEV286,engineering,ci_cd_alert
SL01551,2026-08-11 23:58:00,DEV291,engineering,mention
SL03814,2026-08-11 23:58:00,DEV106,data-team,message
SL00445,2026-08-12 00:19:00,DEV408,project-cognistream,mention
SL04628,2026-08-12 00:19:00,DEV337,engineering,message
SL02798,2026-08-12 00:24:00,DEV152,frontend,mention
SL04729,2026-08-12 00:25:00,DEV409,project-cognistream,mention
SL02509,2026-08-12 00:26:00,DEV452,project-cognistream,message
SL03155,2026-08-12 00:26:00,DEV044,dev-team,code_review_request
SL00288,2026-08-12 00:30:00,DEV500,frontend,mention
SL02216,2026-08-12 00:36:00,DEV492,dev-team,ci_cd_alert
SL04176,2026-08-12 00:38:00,DEV272,project-cognistream,mention
SL01913,2026-08-12 00:39:00,DEV358,project-cognistream,ci_cd_alert
SL01251,2026-08-12 00:50:00,DEV395,dev-team,deployment_alert
SL01498,2026-08-12 00:50:00,DEV303,dev-team,message
SL00938,2026-08-12 00:56:00,DEV469,frontend,deployment_alert
SL00919,2026-08-12 00:57:00,DEV121,engineering,code_review_request
SL01789,2026-08-12 00:59:00,DEV031,project-cognistream,message
SL00867,2026-08-12 01:05:00,DEV131,dev-team,deployment_alert
SL04617,2026-08-12 01:07:00,DEV270,backend,message
SL00455,2026-08-12 01:15:00,DEV075,frontend,ci_cd_alert
SL04315,2026-08-12 01:27:00,DEV125,backend,ci_cd_alert
SL01077,2026-08-12 01:30:00,DEV191,backend,message
SL04792,2026-08-12 01:37:00,DEV117,dev-team,mention
SL04095,2026-08-12 01:42:00,DEV463,dev-team,code_review_request
SL01888,2026-08-12 01:43:00,DEV359,data-team,message
SL04937,2026-08-12 01:47:00,DEV099,dev-team,code_review_request
SL02560,2026-08-12 01:48:00,DEV177,data-team,mention
SL01886,2026-08-12 01:52:00,DEV193,frontend,code_review_request
SL01589,2026-08-12 01:59:00,DEV200,frontend,code_review_request
SL01188,2026-08-12 02:01:00,DEV341,frontend,deployment_alert
SL01780,2026-08-12 02:03:00,DEV492,project-cognistream,message
SL00086,2026-08-12 02:06:00,DEV278,data-team,message
SL01079,2026-08-12 02:12:00,DEV424,frontend,mention
SL02119,2026-08-12 02:14:00,DEV182,backend,ci_cd_alert
SL01828,2026-08-12 02:17:00,DEV466,backend,deployment_alert
SL01436,2026-08-12 02:26:00,DEV006,frontend,ci_cd_alert
SL04801,2026-08-12 02:26:00,DEV496,project-cognistream,ci_cd_alert
SL04388,2026-08-12 02:36:00,DEV026,data-team,message
SL02460,2026-08-12 02:39:00,DEV343,frontend,code_review_request
SL04105,2026-08-12 02:41:00,DEV472,backend,message
SL03270,2026-08-12 02:44:00,DEV301,data-team,mention
SL04925,2026-08-12 02:51:00,DEV384,backend,message
SL02846,2026-08-12 03:00:00,DEV471,data-team,message
SL04697,2026-08-12 03:11:00,DEV156,frontend,code_review_request
SL03803,2026-08-12 03:12:00,DEV212,dev-team,mention
SL02044,2026-08-12 03:13:00,DEV034,dev-team,message
SL02408,2026-08-12 03:13:00,DEV257,engineering,message
SL04785,2026-08-12 03:16:00,DEV093,backend,code_review_request
SL02781,2026-08-12 03:17:00,DEV286,frontend,ci_cd_alert
SL04200,2026-08-12 03:20:00,DEV043,dev-team,message
SL02173,2026-08-12 03:24:00,DEV257,engineering,deployment_alert
SL03230,2026-08-12 03:27:00,DEV235,project-cognistream,message
SL02426,2026-08-12 03:36:00,DEV372,dev-team,code_review_request
SL03652,2026-08-12 03:41:00,DEV465,dev-team,mention
SL03092,2026-08-12 03:46:00,DEV078,data-team,ci_cd_alert
SL04097,2026-08-12 03:47:00,DEV305,engineering,mention
SL02375,2026-08-12 03:48:00,DEV332,data-team,deployment_alert
SL04859,2026-08-12 03:48:00,DEV479,engineering,message
SL04544,2026-08-12 03:53:00,DEV298,data-team,mention
SL04092,2026-08-12 03:56:00,DEV402,frontend,ci_cd_alert
SL03630,2026-08-12 03:57:00,DEV194,dev-team,message
SL00911,2026-08-12 04:00:00,DEV446,data-team,ci_cd_alert
SL02352,2026-08-12 04:01:00,DEV358,dev-team,deployment_alert
SL03825,2026-08-12 04:02:00,DEV492,backend,ci_cd_alert
SL04949,2026-08-12 04:05:00,DEV387,engineering,message
SL01527,2026-08-12 04:15:00,DEV071,backend,deployment_alert
SL03360,2026-08-12 04:22:00,DEV346,backend,mention
SL01694,2026-08-12 04:23:00,DEV471,dev-team,message
SL04996,2026-08-12 04:26:00,DEV447,project-cognistream,mention
SL03146,2026-08-12 04:33:00,DEV485,backend,ci_cd_alert
SL02463,2026-08-12 04:39:00,DEV498,dev-team,mention
SL04357,2026-08-12 04:41:00,DEV294,dev-team,message
SL01267,2026-08-12 04:51:00,DEV343,project-cognistream,message
SL04007,2026-08-12 05:04:00,DEV106,data-team,message
SL03738,2026-08-12 05:06:00,DEV493,project-cognistream,code_review_request
SL02373,2026-08-12 05:12:00,DEV281,backend,message
SL02436,2026-08-12 05:16:00,DEV214,data-team,message
SL03205,2026-08-12 05:16:00,DEV472,data-team,code_review_request
SL01967,2026-08-12 05:33:00,DEV243,project-cognistream,deployment_alert
SL02395,2026-08-12 05:49:00,DEV323,data-team,message
SL03443,2026-08-12 05:56:00,DEV249,dev-team,mention
SL01882,2026-08-12 06:02:00,DEV479,project-cognistream,code_review_request
SL01222,2026-08-12 06:07:00,DEV377,backend,ci_cd_alert
SL02725,2026-08-12 06:08:00,DEV332,dev-team,deployment_alert
SL04960,2026-08-12 06:10:00,DEV377,project-cognistream,message
SL03335,2026-08-12 06:17:00,DEV056,engineering,mention
SL04214,2026-08-12 06:19:00,DEV491,dev-team,code_review_request
SL03642,2026-08-12 06:22:00,DEV159,dev-team,deployment_alert
SL03920,2026-08-12 06:24:00,DEV246,project-cognistream,ci_cd_alert
SL00890,2026-08-12 06:25:00,DEV199,dev-team,ci_cd_alert
SL00464,2026-08-12 06:27:00,DEV494,backend,code_review_request
SL01431,2026-08-12 06:30:00,DEV405,data-team,message
SL04442,2026-08-12 06:33:00,DEV102,frontend,code_review_request
SL01807,2026-08-12 06:35:00,DEV398,data-team,code_review_request
SL01997,2026-08-12 06:46:00,DEV253,data-team,ci_cd_alert
SL00603,2026-08-12 06:47:00,DEV395,dev-team,code_review_request
SL02879,2026-08-12 06:51:00,DEV221,data-team,code_review_request
SL03318,2026-08-12 06:51:00,DEV394,backend,ci_cd_alert
SL01894,2026-08-12 06:52:00,DEV420,engineering,deployment_alert
SL00331,2026-08-12 06:53:00,DEV009,engineering,message
SL00801,2026-08-12 06:54:00,DEV230,engineering,ci_cd_alert
SL04787,2026-08-12 06:54:00,DEV181,dev-team,code_review_request
SL04011,2026-08-12 06:55:00,DEV312,frontend,mention
SL04255,2026-08-12 06:55:00,DEV394,data-team,message
SL04647,2026-08-12 07:10:00,DEV295,dev-team,deployment_alert
SL03152,2026-08-12 07:16:00,DEV484,frontend,code_review_request
SL00252,2026-08-12 07:20:00,DEV405,backend,message
SL01172,2026-08-12 07:21:00,DEV345,frontend,code_review_request
SL01281,2026-08-12 07:25:00,DEV036,backend,ci_cd_alert
SL00526,2026-08-12 07:27:00,DEV021,frontend,code_review_request
SL02353,2026-08-12 07:27:00,DEV101,project-cognistream,ci_cd_alert
SL00503,2026-08-12 07:32:00,DEV388,data-team,mention
SL01264,2026-08-12 07:39:00,DEV228,project-cognistream,deployment_alert
SL00868,2026-08-12 07:40:00,DEV293,frontend,message
SL01536,2026-08-12 07:41:00,DEV053,frontend,code_review_request
SL02803,2026-08-12 07:43:00,DEV474,engineering,ci_cd_alert
SL00596,2026-08-12 07:46:00,DEV436,project-cognistream,code_review_request
SL03950,2026-08-12 07:51:00,DEV355,dev-team,deployment_alert
SL01734,2026-08-12 07:52:00,DEV449,data-team,ci_cd_alert
SL02582,2026-08-12 07:55:00,DEV370,backend,deployment_alert
SL02672,2026-08-12 07:57:00,DEV224,engineering,code_review_request
SL00088,2026-08-12 07:58:00,DEV419,engineering,ci_cd_alert
SL00607,2026-08-12 08:05:00,DEV121,data-team,code_review_request
SL00140,2026-08-12 08:06:00,DEV375,project-cognistream,code_review_request
SL03618,2026-08-12 08:07:00,DEV176,dev-team,mention
SL02917,2026-08-12 08:23:00,DEV121,dev-team,message
SL04113,2026-08-12 08:31:00,DEV292,frontend,ci_cd_alert
SL00355,2026-08-12 08:35:00,DEV319,project-cognistream,deployment_alert
SL01103,2026-08-12 08:42:00,DEV321,project-cognistream,deployment_alert
SL02439,2026-08-12 08:42:00,DEV470,backend,deployment_alert
SL03949,2026-08-12 08:43:00,DEV104,data-team,ci_cd_alert
SL01802,2026-08-12 08:46:00,DEV483,engineering,code_review_request
SL02416,2026-08-12 08:47:00,DEV153,engineering,ci_cd_alert
SL04398,2026-08-12 08:49:00,DEV013,data-team,code_review_request
SL00813,2026-08-12 08:51:00,DEV135,dev-team,mention
SL04302,2026-08-12 09:05:00,DEV440,project-cognistream,deployment_alert
SL03102,2026-08-12 09:06:00,DEV322,engineering,mention
SL04495,2026-08-12 09:06:00,DEV189,frontend,ci_cd_alert
SL01411,2026-08-12 09:22:00,DEV052,data-team,message
SL02206,2026-08-12 09:22:00,DEV353,backend,code_review_request
SL00651,2026-08-12 09:24:00,DEV058,engineering,ci_cd_alert
SL01210,2026-08-12 09:32:00,DEV326,project-cognistream,ci_cd_alert
SL01278,2026-08-12 09:37:00,DEV114,project-cognistream,ci_cd_alert
SL00757,2026-08-12 09:40:00,DEV102,dev-team,ci_cd_alert
SL02786,2026-08-12 09:40:00,DEV166,dev-team,ci_cd_alert
SL01117,2026-08-12 09:41:00,DEV291,frontend,ci_cd_alert
SL02102,2026-08-12 09:42:00,DEV259,frontend,deployment_alert
SL02967,2026-08-12 09:48:00,DEV377,project-cognistream,code_review_request
SL00594,2026-08-12 09:54:00,DEV422,data-team,deployment_alert
SL03250,2026-08-12 09:55:00,DEV147,data-team,ci_cd_alert
SL04567,2026-08-12 09:57:00,DEV081,engineering,deployment_alert
SL04814,2026-08-12 09:57:00,DEV477,frontend,ci_cd_alert
SL04662,2026-08-12 09:58:00,DEV365,engineering,mention
SL04713,2026-08-12 10:00:00,DEV113,project-cognistream,message
SL00521,2026-08-12 10:06:00,DEV093,engineering,mention
SL04827,2026-08-12 10:06:00,DEV375,dev-team,mention
SL03726,2026-08-12 10:13:00,DEV229,dev-team,ci_cd_alert
SL00265,2026-08-12 10:17:00,DEV178,backend,mention
SL01582,2026-08-12 10:20:00,DEV333,engineering,mention
SL04215,2026-08-12 10:22:00,DEV356,project-cognistream,message
SL00067,2026-08-12 10:26:00,DEV237,backend,ci_cd_alert
SL04597,2026-08-12 10:31:00,DEV277,engineering,code_review_request
SL01745,2026-08-12 10:36:00,DEV303,engineering,mention
SL01592,2026-08-12 10:41:00,DEV135,frontend,message
SL02123,2026-08-12 10:50:00,DEV307,backend,ci_cd_alert
SL00060,2026-08-12 10:52:00,DEV433,frontend,deployment_alert
SL04459,2026-08-12 11:11:00,DEV358,frontend,message
SL04985,2026-08-12 11:18:00,DEV280,engineering,message
SL03026,2026-08-12 11:21:00,DEV068,backend,message
SL00946,2026-08-12 11:28:00,DEV012,backend,deployment_alert
SL01160,2026-08-12 11:33:00,DEV028,engineering,message
SL04285,2026-08-12 11:36:00,DEV330,frontend,mention
SL00216,2026-08-12 11:42:00,DEV159,frontend,message
SL03419,2026-08-12 11:49:00,DEV036,project-cognistream,code_review_request
SL03612,2026-08-12 11:51:00,DEV489,backend,message
SL01036,2026-08-12 11:55:00,DEV222,engineering,mention
SL03905,2026-08-12 11:56:00,DEV149,frontend,deployment_alert
SL00729,2026-08-12 12:02:00,DEV289,data-team,mention
SL02649,2026-08-12 12:20:00,DEV140,frontend,mention
SL04040,2026-08-12 12:21:00,DEV335,data-team,code_review_request
SL00319,2026-08-12 12:22:00,DEV475,frontend,ci_cd_alert
SL00637,2026-08-12 12:22:00,DEV069,dev-team,deployment_alert
SL02689,2026-08-12 12:24:00,DEV232,engineering,ci_cd_alert
SL01304,2026-08-12 12:30:00,DEV262,dev-team,message
SL02470,2026-08-12 12:39:00,DEV101,engineering,mention
SL04556,2026-08-12 12:41:00,DEV207,dev-team,deployment_alert
SL00754,2026-08-12 12:45:00,DEV192,backend,ci_cd_alert
SL01835,2026-08-12 12:51:00,DEV391,frontend,code_review_request
SL00855,2026-08-12 12:52:00,DEV129,frontend,message
SL03458,2026-08-12 13:04:00,DEV279,frontend,message
SL04986,2026-08-12 13:11:00,DEV479,dev-team,deployment_alert
SL01476,2026-08-12 13:16:00,DEV003,dev-team,code_review_request
SL03677,2026-08-12 13:16:00,DEV205,backend,ci_cd_alert
SL00105,2026-08-12 13:17:00,DEV410,frontend,code_review_request
SL02427,2026-08-12 13:29:00,DEV415,dev-team,ci_cd_alert
SL01057,2026-08-12 13:41:00,DEV444,engineering,deployment_alert
SL03722,2026-08-12 13:44:00,DEV303,backend,mention
SL00850,2026-08-12 13:49:00,DEV124,backend,deployment_alert
SL03472,2026-08-12 13:51:00,DEV217,project-cognistream,mention
SL03278,2026-08-12 13:54:00,DEV138,engineering,mention
SL02715,2026-08-12 13:55:00,DEV214,frontend,mention
SL03255,2026-08-12 13:58:00,DEV019,frontend,message
SL01870,2026-08-12 13:59:00,DEV264,frontend,ci_cd_alert
SL03478,2026-08-12 14:00:00,DEV334,data-team,code_review_request
SL00814,2026-08-12 14:07:00,DEV262,project-cognistream,code_review_request
SL03331,2026-08-12 14:13:00,DEV205,dev-team,mention
SL03768,2026-08-12 14:13:00,DEV318,engineering,deployment_alert
SL04126,2026-08-12 14:14:00,DEV259,engineering,message
SL01790,2026-08-12 14:16:00,DEV292,engineering,mention
SL04351,2026-08-12 14:26:00,DEV194,data-team,message
SL03309,2026-08-12 14:37:00,DEV019,dev-team,code_review_request
SL02634,2026-08-12 14:40:00,DEV160,project-cognistream,ci_cd_alert
SL03017,2026-08-12 14:53:00,DEV290,data-team,mention
SL01509,2026-08-12 14:55:00,DEV252,dev-team,ci_cd_alert
SL00344,2026-08-12 14:57:00,DEV042,data-team,ci_cd_alert
SL04790,2026-08-12 15:02:00,DEV251,data-team,code_review_request
SL04649,2026-08-12 15:07:00,DEV035,frontend,code_review_request
SL01234,2026-08-12 15:09:00,DEV407,data-team,code_review_request
SL04733,2026-08-12 15:16:00,DEV176,engineering,deployment_alert
SL01225,2026-08-12 15:17:00,DEV386,dev-team,mention
SL01919,2026-08-12 15:22:00,DEV029,project-cognistream,message
SL00774,2026-08-12 15:31:00,DEV179,dev-team,mention
SL04902,2026-08-12 15:31:00,DEV150,backend,code_review_request
SL03790,2026-08-12 15:50:00,DEV294,frontend,mention
SL02209,2026-08-12 15:54:00,DEV324,backend,message
SL04734,2026-08-12 15:56:00,DEV296,project-cognistream,deployment_alert
SL04634,2026-08-12 16:03:00,DEV027,frontend,deployment_alert
SL03194,2026-08-12 16:10:00,DEV121,engineering,mention
SL00577,2026-08-12 16:17:00,DEV311,frontend,code_review_request
SL03033,2026-08-12 16:17:00,DEV368,project-cognistream,mention
SL04921,2026-08-12 16:18:00,DEV309,frontend,ci_cd_alert
SL03926,2026-08-12 16:20:00,DEV150,backend,mention
SL00652,2026-08-12 16:22:00,DEV254,engineering,code_review_request
SL01770,2026-08-12 16:22:00,DEV171,engineering,mention
SL03641,2026-08-12 16:23:00,DEV433,data-team,mention
SL02047,2026-08-12 16:30:00,DEV006,engineering,code_review_request
SL04107,2026-08-12 16:34:00,DEV437,dev-team,message
SL03350,2026-08-12 16:36:00,DEV382,engineering,mention
SL00261,2026-08-12 16:39:00,DEV458,project-cognistream,deployment_alert
SL01664,2026-08-12 16:41:00,DEV041,frontend,ci_cd_alert
SL04015,2026-08-12 16:42:00,DEV481,dev-team,code_review_request
SL04448,2026-08-12 16:43:00,DEV121,project-cognistream,message
SL01504,2026-08-12 16:45:00,DEV118,frontend,mention
SL01147,2026-08-12 16:49:00,DEV489,dev-team,ci_cd_alert
SL00030,2026-08-12 17:02:00,DEV133,data-team,code_review_request
SL01157,2026-08-12 17:07:00,DEV096,project-cognistream,code_review_request
SL02153,2026-08-12 17:08:00,DEV257,project-cognistream,ci_cd_alert
SL03239,2026-08-12 17:11:00,DEV118,project-cognistream,message
SL01335,2026-08-12 17:13:00,DEV126,backend,code_review_request
SL02600,2026-08-12 17:13:00,DEV331,data-team,mention
SL00313,2026-08-12 17:15:00,DEV228,frontend,ci_cd_alert
SL01928,2026-08-12 17:16:00,DEV045,data-team,message
SL03464,2026-08-12 17:27:00,DEV395,frontend,code_review_request
SL03775,2026-08-12 17:28:00,DEV237,engineering,mention
SL03668,2026-08-12 17:30:00,DEV029,engineering,code_review_request
SL02532,2026-08-12 17:36:00,DEV061,engineering,message
SL03833,2026-08-12 17:57:00,DEV378,backend,deployment_alert
SL04043,2026-08-12 18:08:00,DEV340,project-cognistream,mention
SL03767,2026-08-12 18:10:00,DEV488,frontend,deployment_alert
SL04870,2026-08-12 18:19:00,DEV039,dev-team,message
SL04167,2026-08-12 18:24:00,DEV073,frontend,mention
SL02696,2026-08-12 18:29:00,DEV158,engineering,code_review_request
SL02540,2026-08-12 18:30:00,DEV343,frontend,code_review_request
SL01683,2026-08-12 18:31:00,DEV068,project-cognistream,mention
SL03747,2026-08-12 18:43:00,DEV043,data-team,mention
SL04404,2026-08-12 18:49:00,DEV045,frontend,message
SL00041,2026-08-12 18:50:00,DEV032,engineering,message
SL01217,2026-08-12 18:57:00,DEV434,project-cognistream,ci_cd_alert
SL00154,2026-08-12 19:01:00,DEV443,engineering,mention
SL00102,2026-08-12 19:02:00,DEV343,data-team,mention
SL00247,2026-08-12 19:03:00,DEV433,engineering,deployment_alert
SL02878,2026-08-12 19:05:00,DEV252,project-cognistream,ci_cd_alert
SL01693,2026-08-12 19:06:00,DEV423,frontend,deployment_alert
SL04454,2026-08-12 19:08:00,DEV448,dev-team,mention
SL02203,2026-08-12 19:10:00,DEV402,project-cognistream,ci_cd_alert
SL01868,2026-08-12 19:11:00,DEV176,dev-team,message
SL04021,2026-08-12 19:12:00,DEV075,dev-team,ci_cd_alert
SL03687,2026-08-12 19:16:00,DEV476,dev-team,ci_cd_alert
SL03548,2026-08-12 19:26:00,DEV047,dev-team,code_review_request
SL01277,2026-08-12 19:32:00,DEV457,frontend,mention
SL02183,2026-08-12 19:39:00,DEV398,project-cognistream,mention
SL04088,2026-08-12 19:40:00,DEV224,frontend,message
SL04984,2026-08-12 19:41:00,DEV320,frontend,deployment_alert
SL04940,2026-08-12 19:42:00,DEV136,dev-team,deployment_alert
SL04797,2026-08-12 19:54:00,DEV224,project-cognistream,mention
SL04742,2026-08-12 19:55:00,DEV033,backend,code_review_request
SL00853,2026-08-12 19:58:00,DEV203,frontend,ci_cd_alert
SL03055,2026-08-12 19:58:00,DEV020,data-team,mention
SL00043,2026-08-12 20:03:00,DEV441,frontend,message
SL00525,2026-08-12 20:10:00,DEV381,engineering,deployment_alert
SL04694,2026-08-12 20:12:00,DEV123,engineering,code_review_request
SL02945,2026-08-12 20:13:00,DEV416,dev-team,ci_cd_alert
SL03180,2026-08-12 20:18:00,DEV183,backend,deployment_alert
SL02161,2026-08-12 20:19:00,DEV299,backend,deployment_alert
SL00791,2026-08-12 20:28:00,DEV392,data-team,mention
SL03838,2026-08-12 20:29:00,DEV053,engineering,code_review_request
SL01422,2026-08-12 20:32:00,DEV215,frontend,code_review_request
SL04539,2026-08-12 20:32:00,DEV018,engineering,code_review_request
SL03246,2026-08-12 20:33:00,DEV027,project-cognistream,ci_cd_alert
SL03086,2026-08-12 20:39:00,DEV104,engineering,ci_cd_alert
SL01876,2026-08-12 20:40:00,DEV434,data-team,mention
SL02890,2026-08-12 20:40:00,DEV166,backend,ci_cd_alert
SL00456,2026-08-12 20:48:00,DEV241,project-cognistream,code_review_request
SL02757,2026-08-12 20:51:00,DEV356,dev-team,code_review_request
SL02771,2026-08-12 20:53:00,DEV275,backend,code_review_request
SL01429,2026-08-12 20:58:00,DEV018,backend,deployment_alert
SL01155,2026-08-12 21:03:00,DEV439,project-cognistream,deployment_alert
SL00897,2026-08-12 21:05:00,DEV482,frontend,deployment_alert
SL01487,2026-08-12 21:11:00,DEV021,frontend,message
SL02690,2026-08-12 21:12:00,DEV007,frontend,code_review_request
SL03944,2026-08-12 21:25:00,DEV377,engineering,deployment_alert
SL02821,2026-08-12 21:32:00,DEV266,backend,code_review_request
SL02196,2026-08-12 21:33:00,DEV360,engineering,mention
SL00585,2026-08-12 21:36:00,DEV172,dev-team,ci_cd_alert
SL01983,2026-08-12 21:36:00,DEV237,dev-team,mention
SL00206,2026-08-12 21:38:00,DEV309,engineering,deployment_alert
SL01037,2026-08-12 21:40:00,DEV339,backend,code_review_request
